1275,1687/1,رداخ - BCD,0,ÓáÚå,0,0,18,0,18,17,0,17,0,0,17,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,10,طلمبات /رداخات/اصلاحاتهم,9,BCD,21,BCD,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1276,194755,نص غويشه اسكانيا - KGM,0,ÓáÚå,0,0,99,0,99,0,0,0,0,0,0,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,3,KGM,7,KGM RICAMBI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1277,194429,ورده مشرشره فتيس اسكانيا - ايطال ريكامبي,0,ÓáÚå,0,0,130,0,130,116,0,116,0,0,116,0,75,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,2,ايطال ريكامبي,8,ITAL RICAMBI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1278,194484,صموله درك بشفه اسكانيا - تشيا,0,ÓáÚå,0,0,21,0,21,0,0,0,0,0,0,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,73,تشيا,10,CEI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1279,234909,ترس رابع 27 سنه اسكانيا - KGM,0,ÓáÚå,0,0,9,0,9,0,0,0,0,0,0,0,400,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,3,KGM,7,KGM RICAMBI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1280,244967,مسمار غويشه النكيه اسكانيا - ايطال ريكامبي,0,ÓáÚå,0,0,209,0,209,0,0,0,0,0,0,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,2,ايطال ريكامبي,8,ITAL RICAMBI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1281,244990,غويشه كامله اسكانيا - KGM,0,ÓáÚå,0,0,19,0,19,2,0,2,0,0,2,0,750,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,3,KGM,7,KGM RICAMBI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1282,264895,فرمله فتيس اسكانيا - ايطال ريكامبي,0,ÓáÚå,0,0,5,0,5,3,0,3,0,0,3,0,125,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,2,ايطال ريكامبي,8,ITAL RICAMBI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1283,86147,بليه فوله اسكانيا - تشيا,0,ÓáÚå,0,0,0,0,0,0,0,0,0,0,0,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,73,تشيا,10,CEI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1284,274521,ترس خامس 41 سنه اسكانيا - ايطال ريكامبي,0,ÓáÚå,0,0,3,0,3,3,0,3,0,0,3,0,225,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,2,ايطال ريكامبي,8,ITAL RICAMBI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1285,294898,درك اتوبيس 25 سنه اسكانيا - تشيا,0,ÓáÚå,0,0,11,0,11,0,0,0,0,0,0,0,600,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,73,تشيا,10,CEI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1286,328118/194755,نص غويشه اسكانيا - ايطال ريكامبي,0,ÓáÚå,0,0,101,0,101,2,0,2,0,0,2,0,290,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,2,ايطال ريكامبي,8,ITAL RICAMBI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1287,330192,غويشه اول مرشيدر كامله اسكانيا - ايطال ريكامبي,0,ÓáÚå,0,0,8,0,8,0,0,0,0,0,0,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,2,ايطال ريكامبي,8,ITAL RICAMBI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1288,315085,صموله فتيس بورده اسكانيا - تشيا,0,ÓáÚå,0,0,93,0,93,6,0,6,0,0,6,0,30,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,73,تشيا,10,CEI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1289,315060,ماسوره زيت درك نحاس اسكانيا - ايطال ريكامبي,0,ÓáÚå,0,0,135,0,135,0,0,0,0,0,0,0,10,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,2,ايطال ريكامبي,8,ITAL RICAMBI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1290,120094,فلانشه اكس 5 خرم 81-82 اسكانيا - ايطال ريكامبي,0,ÓáÚå,0,0,8,0,8,8,0,8,0,0,8,0,100,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,2,ايطال ريكامبي,8,ITAL RICAMBI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1291,390311,ترس حله ساتوليك 10 سنه اسكانيا - تشيا,0,ÓáÚå,0,0,35,0,35,1,0,1,0,0,1,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,73,تشيا,10,CEI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1292,333698,سلكه قفل ترس سريع اسكانيا - KGM,0,ÓáÚå,0,0,50,0,50,29,0,29,0,0,29,0,12,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,3,KGM,7,KGM RICAMBI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1293,17370,كاوتشه صباب اسكانيا 124 كبير - ليما,0,ÓáÚå,0,0,328,0,328,155,0,155,0,0,155,0,18,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,5,اويل سيل صباب+صره+عجل,5,ليما,29,LE.MA,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1294,054012. 1000,عين روديه اسكانيا - جوارنت اوتو,0,ÓáÚå,0,0,202,0,202,0,0,0,0,0,0,0,160,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,8,جوانات واطقم-اساتك,19,جوارنت اوتو,24,GUARNITAUTO,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1295,273020,فلانشه اكس 10 خرم اسكانيا - ايطال ريكامبي,0,ÓáÚå,0,0,17,0,17,18,0,18,0,0,18,0,400,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,1,تروس,2,ايطال ريكامبي,8,ITAL RICAMBI,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1296,7300279.STD,طقم سبيكه كرسي ديلي STD - اصلي,0,ÓáÚå,0,0,110,0,110,13,0,13,0,0,13,0,0,5,منتج كامل,7,طقم,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1297,99474279 (STD),زوج سبيكه بيئل ديلي STD - اصلي,0,ÓáÚå,0,0,132,0,132,0,0,0,0,0,0,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1298,7300280 (010),طقم سبيكه كرسي ديلي 010 - اصلي,0,ÓáÚå,0,0,41,0,41,36,0,36,0,0,36,0,0,5,منتج كامل,7,طقم,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1299,99474280 (010),زوج سبيكه بيئل ديلي 010 - اصلي,0,ÓáÚå,0,0,134,0,134,262,0,262,0,0,262,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1300,99474281(020),زوج سبيكه بيئل ديلي 020 - اصلي,0,ÓáÚå,0,0,116,0,116,39,0,39,0,0,39,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1301,7300281(020),طقم سبيكه كرسي ديلي 020 - اصلي,0,ÓáÚå,0,0,13,0,13,8,0,8,0,0,8,0,0,5,منتج كامل,7,طقم,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1302,95090,طقم هلال كرنك افيكو 145 AE- STD,0,ÓáÚå,0,0,0,0,0,0,0,0,0,0,0,0,0,5,منتج كامل,7,طقم,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,30,AE,50,RINGBACK LTD,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1303,91914 (020),زوج سبيكه بيئل ديلي 020 - A E,0,ÓáÚå,0,0,48,0,48,20,0,20,0,0,20,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,30,AE,50,RINGBACK LTD,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1304,99473773 (020),طقم سبيكه كرسي ديلي 020 كومبي - اصلي,0,ÓáÚå,0,0,15,0,15,0,0,0,0,0,0,0,0,5,منتج كامل,7,طقم,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1306,7302028,جلبه بيئل ديلي - اصلي,0,ÓáÚå,0,0,79,0,79,394,0,394,0,0,394,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,2,MEK DIESEL,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1307,1930812 (STD),زوج سبيكه كرسي افيكو 104 مللي STD - اصلي,0,ÓáÚå,0,0,140,0,140,173,0,173,0,0,173,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1308,1930181(STD),زوج سبيكه بيئل افيكو 104 مللي STD - اصلي,0,ÓáÚå,0,0,116,0,116,18,0,18,0,0,18,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1309,1930181N (STD),زوج سبيكه بيئل افيكو 104 مللي STD - نيوهولاند,0,ÓáÚå,0,0,36,0,36,130,0,130,0,0,130,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1310,1930812N (STD),زوج سبيكه كرسي افيكو 104 مللي STD - نيوهولاند,0,ÓáÚå,0,0,70,0,70,5,0,5,0,0,5,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,28,نيوهولاند,6,NEW HOLAND,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1311,1930181V (STD),زوج سبيكه بيئل افيكو 104 مللي STD - فاندرفيل,0,ÓáÚå,0,0,8,0,8,8,0,8,0,0,8,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,31,فاندرفيل,50,RINGBACK LTD,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1312,91975 (STD),زوج سبيكه بيئل افيكو 104 مللي عادهAE-STD,0,ÓáÚå,0,0,4,0,4,63,0,63,0,0,63,0,45,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,30,AE,50,RINGBACK LTD,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1313,1930176N (STD),زوج سبيكه بيئل افيكو 104 مللي STD - نيوهولاند,0,ÓáÚå,0,0,4,0,4,4,0,4,0,0,4,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,28,نيوهولاند,6,NEW HOLAND,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1315,1930812 C(STD),زوج سبيكه كرسي افيكو 104 مللي CHN - STD,0,ÓáÚå,0,0,5,0,5,5,0,5,0,0,5,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,29,CNH,90,ايطالي,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1316,99434732,جلبه بيئل - اصلي,0,ÓáÚå,0,0,55,0,55,55,0,55,0,0,55,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1317,4603450,جلبه كامه افيكو - اصلي,0,ÓáÚå,0,0,47,0,47,3,0,3,0,0,3,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1318,1930182 (010),زوج سبيكه بيئل افيكو 104 مللي 010 - اصلي,0,ÓáÚå,0,0,122,0,122,191,0,191,0,0,191,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1319,1930813 (010),زوج سبيكه كرسي افيكو 104 مللي 010 - اصلي,0,ÓáÚå,0,0,294,0,294,162,0,162,0,0,162,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1320,1930183 (020),زوج سبيكه بيئل افيكو 104 مللي020 - اصلي,0,ÓáÚå,0,0,86,0,86,48,0,48,0,0,48,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1321,91978 (020),زوج سبيكه بيئل افيكو 104 مللي تربو 020 - AE,0,ÓáÚå,0,0,56,0,56,134,0,134,0,0,134,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,30,AE,50,RINGBACK LTD,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1322,92344 (020),زوج سبيكه كرسي افيكو 104 مللي تربو020 - AE,0,ÓáÚå,0,0,70,0,70,159,0,159,0,0,159,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,30,AE,50,RINGBACK LTD,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1323,91975 (020),زوج سبيكه بيئل افيكو 104 مللي عاده 020 - AE,0,ÓáÚå,0,0,128,0,128,73,0,73,0,0,73,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,30,AE,50,RINGBACK LTD,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1324,91976 (020),زوج سبيكه كرسي افيكو 104 مللي عاده 020 - AE,0,ÓáÚå,0,0,123,0,123,79,0,79,0,0,79,0,45,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,30,AE,50,RINGBACK LTD,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1325,4529701,جلبه عمود طلمبه جاز ايروتراكر افيكو - اصلي,0,ÓáÚå,0,0,30,0,30,30,0,30,0,0,30,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,10,طلمبات /رداخات/اصلاحاتهم,10,اصلي,90,ايطالي,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1326,91978 (030),زوج سبيكه بيئل افيكو 104 مللي تربو 030 - AE,0,ÓáÚå,0,0,16,0,16,0,0,0,0,0,0,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,30,AE,50,RINGBACK LTD,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1327,92344 (030),زوج سبيكه كرسي افيكو 104 مللي تربو 030 - AE,0,ÓáÚå,0,0,23,0,23,0,0,0,0,0,0,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,30,AE,50,RINGBACK LTD,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1328,91975 (030),زوج سبيكه بيئل افيكو 104 مللي عاده 030 - AE,0,ÓáÚå,0,0,35,0,35,15,0,15,0,0,15,0,45,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,30,AE,50,RINGBACK LTD,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1329,91976 (030),زوج سبيكه كرسي افيكو 104 مللي عاده 030 - AE,0,ÓáÚå,0,0,1,0,1,15,0,15,0,0,15,0,45,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,30,AE,50,RINGBACK LTD,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1330,4603448,جلبه كامه 104افيكو - اصلي,0,ÓáÚå,0,0,17,0,17,12,0,12,0,0,12,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1331,98459977,جلبه بيئل 104 مللي مشطوفه افيكو - اصلي,0,ÓáÚå,0,0,185,0,185,0,0,0,0,0,0,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1332,4766404,جلبه بيئل 104 مللي افيكو - نيوهولاند,0,ÓáÚå,0,0,113,0,113,57,0,57,0,0,57,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,28,نيوهولاند,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1333,4718618/619/620N,طقم جلبه كامه افيكو - نيوهولاند,0,ÓáÚå,0,0,76,0,76,0,0,0,0,0,0,0,0,5,منتج كامل,7,طقم,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,28,نيوهولاند,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1334,4718618/619/620,طقم جلبه كامه افيكو104 مللي - اصلي,0,ÓáÚå,0,0,22,0,22,2,0,2,0,0,2,0,0,5,منتج كامل,7,طقم,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1335,4718621NEW,جلبه كامه افيكو - نيوهولاند,0,ÓáÚå,0,0,43,0,43,30,0,30,0,0,30,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,28,نيوهولاند,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1336,4718618,جلبه كامه افيكو - اصلي,0,ÓáÚå,0,0,94,0,94,47,0,47,0,0,47,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1337,4603451,جلبه كامه افيكو - اصلي,0,ÓáÚå,0,0,46,0,46,0,0,0,0,0,0,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1338,1901385 - 230030 (STD),طقم هلال كرنك 104مم/112/115 افيكوSTD - نيوهولاند,0,ÓáÚå,0,0,20,0,20,125,0,125,0,0,125,0,140,5,منتج كامل,7,طقم,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,28,نيوهولاند,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1339,1901387.02,طقم هلال كرنك 104 مللي افيكو 020 - افيكو,0,ÓáÚå,0,0,16,0,16,35,0,35,0,0,35,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1340,1901388.03,طقم هلال كرنك 104 مللي افيكو 030 - افيكو,0,ÓáÚå,0,0,10,0,10,48,0,48,0,0,48,0,0,5,منتج كامل,7,طقم,5,ايطاليا,1,نقل,24,مستلزمات سبيكه,10,اصلي,19,T.S.P,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1341,1704,طقم شفرات كمبروسور مرسيدس - كوزيبو,0,ÓáÚå,0,0,89,0,89,55,0,55,0,0,55,0,35,5,منتج كامل,7,طقم,5,ايطاليا,1,نقل,17,مجموعه هواء,12,كوزيبو,90,ايطالي,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1342,1706,مسمار قاعده كمبروسور مرسيدس - كوزيبو,0,ÓáÚå,0,0,13,0,13,0,0,0,0,0,0,0,20,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,17,مجموعه هواء,12,كوزيبو,90,ايطالي,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1343,1717,مسمار دينامو مرسيدس - كوزيبو,0,ÓáÚå,0,0,30,0,30,28,0,28,0,0,28,0,10,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,23,مارش/دينامو/كهرباء,12,كوزيبو,90,ايطالي,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1344,1751,زهره / فحمه بليه دبرياج مرسيدس 355 - كوزيبو,0,ÓáÚå,0,0,8,0,8,0,0,0,0,0,0,0,38,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,30,بلي / بيض,12,كوزيبو,90,ايطالي,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1345,1725,مسمار مرسيدس - كوزيبو,0,ÓáÚå,0,0,1,0,1,1,0,1,0,0,1,0,10,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,20,مسامير+عصفوره سيخ تاكيه+كستبان,12,كوزيبو,90,ايطالي,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1346,1738,بليه دبرياج مرسيدس - كوزيبو,0,ÓáÚå,0,0,5,0,5,4,0,4,0,0,4,0,150,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,30,بلي / بيض,12,كوزيبو,90,ايطالي,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1347,1744,كوعه ترموستات مياه مرسيدس 403 - كوزيبو,0,ÓáÚå,0,0,5,0,5,0,0,0,0,0,0,0,75,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,0,غير محدد,12,كوزيبو,90,ايطالي,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1348,1730,كاوتشه فتيس مرسيدس - كوزيبو,0,ÓáÚå,0,0,20,0,20,14,0,14,0,0,14,0,20,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,6,كاوتش/قواعد,12,كوزيبو,90,ايطالي,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1349,B.MRC355,صموله مرسيدس,0,ÓáÚå,0,0,45,0,45,44,0,44,0,0,44,0,0,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,20,مسامير+عصفوره سيخ تاكيه+كستبان,12,كوزيبو,90,ايطالي,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1350,1726,قاعده فتيس مرسيدس 355 - كوزيبو,0,ÓáÚå,0,0,1,0,1,0,0,0,0,0,0,0,40,5,منتج كامل,1,وحده,5,ايطاليا,1,نقل,6,كاوتش/قواعد,12,كوزيبو,90,ايطالي,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1351,2603,صباب هواء مرسيدس116/280 - TRW,0,ÓáÚå,0,0,2362,0,2362,26,0,26,0,0,26,0,37.5,5,منتج كامل,1,وحده,7,المانيا,2,ملاكي,7,صبابات/دلايل,25,TRW,14,الماني,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1352,26160,صباب هواء مرسيدس 200/102 - TRW,0,ÓáÚå,0,0,2680,0,2680,2700,0,2700,0,0,2700,0,37.5,5,منتج كامل,1,وحده,7,المانيا,2,ملاكي,7,صبابات/دلايل,25,TRW,14,الماني,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
1353,2602,صباب شكمان مرسيدس 200/230 - TRW,0,ÓáÚå,0,0,92,0,92,98,0,98,0,0,98,0,37.5,5,منتج كامل,1,وحده,7,المانيا,2,ملاكي,7,صبابات/دلايل,25,TRW,14,الماني,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0,غير محدد,0
